brand_id,brand_name
BRDcf156430,Juicy Grapes
BRDeb9b2fd1,American Dream
BRD08bc07b1,Shea Sea
BRD06a5a2ff,Cuccio Lavender
BRDee1a7665,La Chinata
BRD75ca4ab3,Akirma Luxe
BRD91810e2b,Charlotte Meentzen
BRD3c562568,Mor Cosmetics
BRDf0d44936,Debenhams Hi
BRD38eb50e1,Kiehl's Creme
BRD54407ff8,Way
BRDde0ae715,Dr. Organic
BRDb648176f,Holler
BRDbf498820,Mixa Niacinamide
BRD3053f677,Organic Refined
BRD41cf445c,Shealife
BRD365542ee,Little Organic
BRDdc89af30,Kutis Indulgent
BRDd0126484,Hawaiian Tropic
BRD41fdb3c9,Judith Williams
BRD936bff64,Kiss My
BRD0a9247ae,BingoSpa Body
BRDd86a1c2e,Fair Squared
BRD6b16b0cf,Luxury No.1
BRDae9ffd8e,NOW Foods
BRDa216cf74,CMD Sandorini
BRDe635ba42,MotherSage Body
BRD8d670808,Susanne Kaufmann
BRDae1e53bb,SBC Aloe
BRD573fd041,The Soapery
BRD763769ac,Memoriex Mango
BRD8e90f8b2,Mango Butter
BRDff6a666f,Savage Body
BRD9b2ee42b,Infused Shea
BRD874b0e33,Super Hydrating
BRD28e5cffd,Lyonsleaf Body
BRD83fd86a7,Memoriex Strawberry
BRD5b5276e8,La Corvette
BRD1a46b4cd,Bare
BRDfa1981b4,Joonbyrd Sunday
BRD61aed17f,Silky Sensation
BRD9f4b1b2a,Vanilla Bean
BRDfefcfc75,Mango Body
BRD79cff24a,Grace Cole
BRDa691028e,Africa's Best
BRD7dbd479a,Lavender Body
BRDe2c786c9,Dr. Shea
BRDccc27a68,SBC Manuka
BRDe27f7c74,Ultimate Deep
BRD2067f44b,Deep Comfort
BRD743a26e2,Kaantam Whipped
BRDf5ba0193,CMD Rio
BRD0197020d,Aromatic Body
BRDdff090cf,Argan Whipped
BRD33077e31,Natural Whipped
BRD3df81adf,M-61 Vitablast
BRD70097a04,Scented Whipped
BRD5b56cf46,Saje Yoga
BRD79b57cdb,Signature Body
BRD489d3087,Dime Biome
BRD81db4af5,Nakery Beauty
BRD9b1f6f91,Bronnley Eclectic
BRD5ca182c5,Voya Buoyance
BRD7ff05446,Saje Tantra
BRD5a27e74f,Bodycology Shea
BRDae3ca84a,Tri-Coastal Design
BRDfd307030,Ease Away
BRDfcb12f90,Skybottle Blue
BRDcae2fdd0,American Touch
BRDdb93d9aa,Citrus Menthe
BRD86860fab,Solar Flare
BRD7bed7fa9,Earth To
BRD88f17ecd,Nacomi Mango-Strawberry
BRDdbfb5493,Shea Whipped
BRD5d258fd7,Body Whipped
BRD80783d17,Fresh Outta
BRD90b556a9,Oshea Herbals
BRD6af01a04,Dyke
BRD40c2565e,Greenwich Bay
BRD780e2e13,Whipped Body
BRD90e6527f,Cocoa Butter
BRD51852f5f,Body Balm
BRDb813841e,Robyn Parsons
BRD656fca03,NATURE WELL
BRDc5f9c377,Neutrals Sweet
BRD2d4a8dd1,Palmer's Natural
BRD9d78ea0c,Indulgent Body
BRDe46d775b,Strawberry Body
BRD1a208717,The Moms
BRDe1c05e2b,Body Boost
BRD5be5cb58,Elemis Frangipani
BRD864cff00,Debenhams Butter
BRD9f546bc7,Laura Mercier
BRDffeafa51,Josie Maran
BRD67268c0d,Black Pearl
BRDa527841b,Body Prescriptions
BRD100113f1,Organic Shea
BRD89aea22b,Dr. Jeannette
BRD1fbf2c15,Original Soap
BRD06f04068,Aromatika Refined
BRD0138899e,Mine Botanicals
BRDee79eb6a,NEOM Magnesium
BRD26b63f27,Okay
BRD06313c09,Mixa Panthenol
BRD000f4094,Life-flo Pure
BRD243487c9,Champneys Natures
BRD128c8ab4,Soaphoria
BRD387bd7b9,Lalicious
BRD33c8b436,Corpus No.
BRD4fe775c6,Delicia Drench
BRDcb0b72b0,SheaMoisture Raw
BRD040b667a,Kanu Nature
BRDde5ea14c,Belle Jardin
BRD19d9dff2,Plum Goodness
BRD49269d36,Plum Bodylovin'
BRD91ef611e,Rubem Strawberry
BRD0aadb152,Sunday Rain
BRD8a77f214,Coconut Whipped
BRD5bc84d4a,Nature Well
BRDca35f6c0,Lu Lu's
