product_id,product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD6ac91761,Coconut Curls Conditioning Shampoo Bar,Coconut Curls,Conditioner Bar,,,11.99,GBP,bloom in soap,coconut curls conditioning shampoo bar,coconut curls,conditioner bar,No match >= threshold
PRD9d7663dc,Jojoba & Argan Conditioner Bar,Jojoba,Conditioner Bar,,,10.65,GBP,natzen,jojoba argan conditioner bar,jojoba,conditioner bar,No match >= threshold
PRD85dafdb6,RAWROOTS.eu Conditioner Bar,RAWROOTS.eu Conditioner,Conditioner Bar,,,13.88,GBP,raw roots,rawroots eu conditioner bar,rawroots eu conditioner,conditioner bar,No match >= threshold
PRD1d6375ad,Open Range Hair Conditioner Bar,Open Range,Conditioner Bar,,,6.24,GBP,ebay,open range hair conditioner bar,open range,conditioner bar,No match >= threshold
PRDda91903c,StarBars Clarity Conditioner Bar,StarBars Clarity,Conditioner Bar,,,22.26,GBP,snapklik.com,starbars clarity conditioner bar,starbars clarity,conditioner bar,No match >= threshold
PRD4e147b1f,ECOAND Silky Vegan Conditioner Bar,ECOAND Silky,Conditioner Bar,,,22.26,GBP,snapklik.com,ecoand silky vegan conditioner bar,ecoand silky,conditioner bar,No match >= threshold
PRDe378fa9a,The Pink Muff Conditioner Bar,The Pink,Conditioner Bar,,,9.95,GBP,not on the high street,the pink muff conditioner bar,the pink,conditioner bar,No match >= threshold
PRD63a99245,Lemongrass Conditoning Bar,Lemongrass Conditoning,Conditioner Bar,,,10.0,GBP,oc beauty,lemongrass conditoning bar,lemongrass conditoning,conditioner bar,No match >= threshold
PRD0965fae1,Curly & Dry Hair Conditioner Bar | Shea Butter & Olive Oil | Natural & Nourishing Solid Conditioner,Curly,Conditioner Bar,,,7.5,GBP,riwaya,curly dry hair conditioner bar shea butter olive oil natural nourishing solid conditioner,curly,conditioner bar,No match >= threshold
PRD954f0cea,Conditioner bar - The Green Turtle Unscented,Conditioner,Conditioner Bar,,,5.25,GBP,the green turtle,conditioner bar the green turtle unscented,conditioner,conditioner bar,No match >= threshold
PRDe84588de,Conditioner bar for oily hair - – Bain & Savon Ltd,Conditioner,Conditioner Bar,105.0,g,9.99,GBP,fab discounts,conditioner bar for oily hair bain savon ltd,conditioner,conditioner bar,No match >= threshold
PRD90e4196b,Lavender Tea Tree Conditioner Bar | Plastic-Free | UK,Lavender Tea,Conditioner Bar,,,8.99,GBP,zero waste supply co.,lavender tea tree conditioner bar plastic free uk,lavender tea,conditioner bar,No match >= threshold
PRD4619ebd6,Shea Butter Conditioner Bar,Shea Butter,Conditioner Bar,,,6.0,GBP,slater cosmetics,shea butter conditioner bar,shea butter,conditioner bar,No match >= threshold
PRDf8b4251b,"Ethique, The Guardian Solid Conditioner for Normal or Dry Hair","Ethique, The",Conditioner Bar,,,14.0,GBP,ethique gb,ethique the guardian solid conditioner for normal or dry hair,ethique the,conditioner bar,No match >= threshold
PRDaed0941e,Solid Conditioner Bar ~ Sweet & Fruity Scents,Solid Conditioner,Conditioner Bar,,,1.0,GBP,nirvana.by.nichola,solid conditioner bar sweet fruity scents,solid conditioner,conditioner bar,No match >= threshold
PRDe9b597c0,Solid Conditioner Bar - Lavender,Solid Conditioner,Conditioner Bar,,,6.68,GBP,ebay,solid conditioner bar lavender,solid conditioner,conditioner bar,No match >= threshold
PRDb007f6f2,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,CONDITIONER BAR,Conditioner Bar,,,18.55,GBP,pure-keratin.com,conditioner bar seaweed purc conditioner bar seaweed vegan conditioner,conditioner bar,conditioner bar,No match >= threshold
PRDc3647fd8,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,CONDITIONER BAR,Conditioner Bar,,,18.55,GBP,pure-keratin.com,conditioner bar lavender purc conditioner bar lavender cruelty free vegan conditioner bar,conditioner bar,conditioner bar,No match >= threshold
PRD9b7d14a3,Bison Madoca Cow Conditioner Bar,Bison Madoca,Conditioner Bar,,,19.14,GBP,miaumall,bison madoca cow conditioner bar,bison madoca,conditioner bar,No match >= threshold
PRD7c1cb8ab,Aspen Kay Naturals Conditioner Bar,Aspen Kay,Conditioner Bar,,,25.97,GBP,snapklik.com,aspen kay naturals conditioner bar,aspen kay,conditioner bar,No match >= threshold
PRD5b7e9ec1,Shower Candy Moroccan Mint Solid Hair Conditioner Bar,Shower Candy,Conditioner Bar,,,18.55,GBP,snapklik.com,shower candy moroccan mint solid hair conditioner bar,shower candy,conditioner bar,No match >= threshold
PRDc487b36d,Posy London Conditioner Bars and Solid Conditioners,Posy London,Conditioner Bar,,,8.0,GBP,posy london natural deodorant,posy london conditioner bars and solid conditioners,posy london,conditioner bar,No match >= threshold
PRD5f0056df,Sweet & Sassy 3 Conditioner Bars,Sweet,Conditioner Bar,,,33.4,GBP,snapklik.com,sweet sassy 3 conditioner bars,sweet,conditioner bar,No match >= threshold
PRD6bd12c00,Bare Necessities Love Is in The Hair Conditioner Bar,Bare Necessities,Conditioner Bar,,,14.37,GBP,swadesi,bare necessities love is in the hair conditioner bar,bare necessities,conditioner bar,No match >= threshold
PRD83c4c8b6,"Aloe Magnolia Solid Conditioner, 60",Aloe Magnolia,Conditioner Bar,,,39.59,GBP,ebay - onebioshopcom,aloe magnolia solid conditioner 60,aloe magnolia,conditioner bar,No match >= threshold
PRDfd9a5123,New Conditioner Bars Peppermint and Eucalyptus Shampoo and Conditioner Set,New Conditioner,Conditioner Bar,,,18.0,GBP,pentland aromatics,new conditioner bars peppermint and eucalyptus shampoo and conditioner set,new conditioner,conditioner bar,No match >= threshold
PRD8f318b07,Vital Flow Conditioner Bar – Hydration and Definition for Curls and Dry Hair Hydrating | Curl Defining | Frizz Control,Vital Flow,Conditioner Bar,,,10.99,GBP,ita's natural essentials,vital flow conditioner bar hydration and definition for curls and dry hair hydrating curl defining frizz control,vital flow,conditioner bar,No match >= threshold
PRDb66caff1,Bee Kind Natural Conditioner Bar,Bee Kind,Conditioner Bar,,,6.9,GBP,hippo health,bee kind natural conditioner bar,bee kind,conditioner bar,No match >= threshold
PRD7de6409b,Angelica Conditioner Bar,Angelica Conditioner,Conditioner Bar,,,4.0,GBP,diva spa,angelica conditioner bar,angelica conditioner,conditioner bar,No match >= threshold
PRDd84b494d,New Patchouli and Geranium Conditioner Bars,New Patchouli,Conditioner Bar,,,10.0,GBP,pentland aromatics,new patchouli and geranium conditioner bars,new patchouli,conditioner bar,No match >= threshold
PRD98e3b410,Lemon Conditioner Bar For All Hair Types,Lemon Conditioner,Conditioner Bar,,,2.99,GBP,not on the high street,lemon conditioner bar for all hair types,lemon conditioner,conditioner bar,No match >= threshold
PRD3d8a5bca,AVEO Professional Wonderful Love of Curls Solid Conditioner,AVEO Professional,Conditioner Bar,70.0,g,2.52,GBP,ohfeliz.co.uk,aveo professional wonderful love of curls solid conditioner,aveo professional,conditioner bar,No match >= threshold
PRD6c2b5f90,Ethique Guardian Conditioner Bar for Normal-Dry Hair-Mini,Ethique Guardian,Conditioner Bar,,,3.5,GBP,new zealand nature - uk,ethique guardian conditioner bar for normal dry hair mini,ethique guardian,conditioner bar,No match >= threshold
PRD4c4baf48,Mint Conditioner Bar,Mint Conditioner,Conditioner Bar,55.0,g,4.99,GBP,botanivie,mint conditioner bar,mint conditioner,conditioner bar,No match >= threshold
PRDd1a85495,Bella Conditioner Bar,Bella Conditioner,Conditioner Bar,,,4.0,GBP,diva spa,bella conditioner bar,bella conditioner,conditioner bar,No match >= threshold
PRDdcd026cb,Solid Fragrance Free Plain Compostable Biodegradable Conditioner Bar,Solid Fragrance,Conditioner Bar,,,9.0,GBP,buddha & bubbles soap co,solid fragrance free plain compostable biodegradable conditioner bar,solid fragrance,conditioner bar,No match >= threshold
PRD47cdc87a,Fragrance-Free Solid Conditioner Bar,Fragrance-Free Solid,Conditioner Bar,,,7.55,GBP,superfly soap,fragrance free solid conditioner bar,fragrance free solid,conditioner bar,No match >= threshold
PRDf28d9a04,Naturally Gorgeous Cosmetics Fruit Tea Conditioner Bar,Naturally Gorgeous,Conditioner Bar,,,5.98,GBP,clearstone,naturally gorgeous cosmetics fruit tea conditioner bar,naturally gorgeous,conditioner bar,No match >= threshold
PRD6716649e,Jack59 Restore Solid Conditioner Bar,Jack59 Restore,Conditioner Bar,,,25.97,GBP,snapklik.com,jack59 restore solid conditioner bar,jack59 restore,conditioner bar,No match >= threshold
PRDee0124b8,Lemongrass Solid Conditioner Bar,Lemongrass Solid,Conditioner Bar,,,5.25,GBP,superfly soap,lemongrass solid conditioner bar,lemongrass solid,conditioner bar,No match >= threshold
PRD156f3f05,Solid Naked Fragrance Free Buy Shampoo & Conditioner Bar,Solid Naked,Conditioner Bar,,,17.0,GBP,buddha & bubbles soap co,solid naked fragrance free buy shampoo conditioner bar,solid naked,conditioner bar,No match >= threshold
PRD6890dbd7,Herbal Boost Bloom in Soap Hair Conditioner Bars,Herbal Boost,Conditioner Bar,,,9.99,GBP,bloom in soap,herbal boost bloom in soap hair conditioner bars,herbal boost,conditioner bar,No match >= threshold
PRDaf820af2,Delicate Flower Fragrance Free Conditioner Bars,Delicate Flower,Conditioner Bar,,,11.99,GBP,bloom in soap,delicate flower fragrance free conditioner bars,delicate flower,conditioner bar,No match >= threshold
PRD51756516,Petal Power Bloom in Soap Refill Conditioner Bar,Petal Power,Conditioner Bar,,,9.99,GBP,bloom in soap,petal power bloom in soap refill conditioner bar,petal power,conditioner bar,No match >= threshold
PRDab4a7afe,Petal Power Bloom in Soap Hair Conditioner Bars,Petal Power,Conditioner Bar,,,9.99,GBP,bloom in soap,petal power bloom in soap hair conditioner bars,petal power,conditioner bar,No match >= threshold
PRD20db5c4a,Banana Solid Conditioner Bar,Banana Solid,Conditioner Bar,,,5.25,GBP,superfly soap,banana solid conditioner bar,banana solid,conditioner bar,No match >= threshold
PRD591db5d1,Natural Conditioner Bar,Natural Conditioner,Conditioner Bar,,,8.0,GBP,wriggly tin soap co.,natural conditioner bar,natural conditioner,conditioner bar,No match >= threshold
PRD898379d1,Natural Conditioner Bar with Pink Clay & Grapefruit,Natural Conditioner,Conditioner Bar,,,8.0,GBP,wriggly tin soap co.,natural conditioner bar with pink clay grapefruit,natural conditioner,conditioner bar,No match >= threshold
PRD0a4a12d1,Henna conditioner bar for brunette hair | Vegan | Plastic Free | Handmade in UK,Henna,Conditioner Bar,,,7.0,GBP,hella good henna,henna conditioner bar for brunette hair vegan plastic free handmade in uk,henna,conditioner bar,No match >= threshold
PRD23f263da,Natural Hair Conditioning Bar – Bergamot,Natural Hair,Conditioner Bar,,,4.99,GBP,handmade fever,natural hair conditioning bar bergamot,natural hair,conditioner bar,No match >= threshold
PRDceb86729,Natural Hair Conditioning Bar – Lemongrass,Natural Hair,Conditioner Bar,,,4.99,GBP,handmade fever,natural hair conditioning bar lemongrass,natural hair,conditioner bar,No match >= threshold
PRDca5f4122,Natural Hair Conditioning Bar – Lavender,Natural Hair,Conditioner Bar,,,4.99,GBP,handmade fever,natural hair conditioning bar lavender,natural hair,conditioner bar,No match >= threshold
PRD60661d4a,Soap & Mhor Conditioner Bar (Multiple Scents),Soap,Conditioner Bar,,,9.95,GBP,eco ness,soap mhor conditioner bar multiple scents ,soap,conditioner bar,No match >= threshold
PRDa3c672f6,The Natural Spa - Cedar Pine Conditioner Bar,The Natural,Conditioner Bar,,,10.99,GBP,ebay - angel_naturals,the natural spa cedar pine conditioner bar,the natural,conditioner bar,No match >= threshold
PRDc69720c2,Friendly Fragrance free conditioner bar,Friendly Fragrance,Conditioner Bar,,,8.5,GBP,refill it,friendly fragrance free conditioner bar,friendly fragrance,conditioner bar,No match >= threshold
PRDd7a213c1,The Goldilocks Conditioner Bar,The Goldilocks,Conditioner Bar,,,9.95,GBP,not on the high street,the goldilocks conditioner bar,the goldilocks,conditioner bar,No match >= threshold
PRDeb4582ce,Peppermint Solid Conditioner Bar: Vegan Haircare for Itchy Scalp,Peppermint Solid,Conditioner Bar,,,8.63,GBP,etsy,peppermint solid conditioner bar vegan haircare for itchy scalp,peppermint solid,conditioner bar,No match >= threshold
PRD063e7d5e,Foamie You RE Adorabowl Hair Conditioner Bar,Foamie You,Conditioner Bar,80.0,g,7.0,GBP,onebioshop,foamie you re adorabowl hair conditioner bar,foamie you,conditioner bar,No match >= threshold
PRDcf6f224f,Ethique Solid Conditioner Bar in The Buff - Unscented,Ethique Solid,Conditioner Bar,60.0,g,13.0,GBP,amazon.co.uk - amazon.co.uk-seller,ethique solid conditioner bar in the buff unscented,ethique solid,conditioner bar,No match >= threshold
PRD3ee5456d,Ethique Solid Conditioner Bar Kookabara,Ethique Solid,Conditioner Bar,,,12.24,GBP,sassy organics,ethique solid conditioner bar kookabara,ethique solid,conditioner bar,No match >= threshold
PRD25716651,"French Conditioner Bar, Donkey Milk and Keratin, All Hair Types, 1",French Conditioner,Conditioner Bar,110.0,g,8.95,GBP,edenwood,french conditioner bar donkey milk and keratin all hair types 1,french conditioner,conditioner bar,No match >= threshold
PRD06a28bad,The Fragrance Free One - Solid Conditioner Bar,The Fragrance,Conditioner Bar,65.0,g,12.5,GBP,urban makers,the fragrance free one solid conditioner bar,the fragrance,conditioner bar,No match >= threshold
PRDcc53d2c7,Grapefruit Conditioner Bar,Grapefruit Conditioner,Conditioner Bar,,,11.0,GBP,wharfedale soaps,grapefruit conditioner bar,grapefruit conditioner,conditioner bar,No match >= threshold
PRD61fa6878,Coconut Oil Deep Moisturising Conditioner Bar for Dry/Damaged Hair,Coconut Oil,Conditioner Bar,,,11.99,GBP,guardian angel naturals,coconut oil deep moisturising conditioner bar for dry damaged hair,coconut oil,conditioner bar,No match >= threshold
PRDc3edf337,Hair Conditioner Bar by Superfly Soap Banana Fragrance. Natural,Hair Conditioner,Conditioner Bar,,,8.3,GBP,amazon.co.uk - amazon.co.uk-seller,hair conditioner bar by superfly soap banana fragrance natural,hair conditioner,conditioner bar,No match >= threshold
PRDfcb66de9,Hair Conditioner Bar- - Patchouli & Sandalwood - SUMA,Hair Conditioner,Conditioner Bar,95.0,g,5.75,GBP,the evolution,hair conditioner bar patchouli sandalwood suma,hair conditioner,conditioner bar,No match >= threshold
PRDd064c082,Gruum Glos Pro Professional Conditioner Bar For Scalp& Hair Conditions,Gruum Glos,Conditioner Bar,,,8.99,GBP,ebay - discountbusinesssupplies,gruum glos pro professional conditioner bar for scalp hair conditions,gruum glos,conditioner bar,No match >= threshold
PRDff81f396,Hibiscus Conditioner Bar for damaged hair by Foamie,Hibiscus Conditioner,Conditioner Bar,,,5.0,GBP,onebioshop,hibiscus conditioner bar for damaged hair by foamie,hibiscus conditioner,conditioner bar,No match >= threshold
PRDbe8a298a,Moisture Professional Conditioner Bar grüum Dry & Heat Damaged,Moisture Professional,Conditioner Bar,,,13.0,GBP,amazon.co.uk - amazon.co.uk-seller,moisture professional conditioner bar gr um dry heat damaged,moisture professional,conditioner bar,No match >= threshold
PRDb526dedc,Shampoobars Conditioner Bar,Shampoobars Conditioner,Conditioner Bar,60.0,g,6.62,GBP,salontotal.co.uk,shampoobars conditioner bar,shampoobars conditioner,conditioner bar,No match >= threshold
PRD3570467f,Foamie conditioner bar Shake Your Coconuts conditioner bar for normal hair,Foamie,Conditioner Bar,80.0,g,5.0,GBP,onebioshop,foamie conditioner bar shake your coconuts conditioner bar for normal hair,foamie,conditioner bar,No match >= threshold
PRD4fc15ae2,Alana Vegan Natural Conditioner Bars Pink Rose & Geranium Natural Conditioner Bar,Alana Vegan,Conditioner Bar,90.0,g,5.09,GBP,gaia health store,alana vegan natural conditioner bars pink rose geranium natural conditioner bar,alana vegan,conditioner bar,No match >= threshold
PRD40d411e6,J.r.liggett S Conditioner Bar,J.r.liggett S,Conditioner Bar,99.0,g,18.49,GBP,ebay - morganicsbeauty,j r liggett s conditioner bar,j r liggett s,conditioner bar,No match >= threshold
PRD83fea41d,Rose Geranium Conditioner Bar,Rose Geranium,Conditioner Bar,,,11.0,GBP,wharfedale soaps,rose geranium conditioner bar,rose geranium,conditioner bar,No match >= threshold
PRD5e02901a,KinKind Purple Conditioner Bar,KinKind Purple,Conditioner Bar,,,8.95,GBP,plastic freedom,kinkind purple conditioner bar,kinkind purple,conditioner bar,No match >= threshold
PRDdb89e460,Fer A Cheval Solid Hair Conditioning Bar,Fer A,Conditioner Bar,,,12.75,GBP,french soaps uk,fer a cheval solid hair conditioning bar,fer a,conditioner bar,No match >= threshold
PRD3df7b239,Peach Not Plastic Conditioner Bar,Peach Not,Conditioner Bar,,,14.4,GBP,ebay - skisresale,peach not plastic conditioner bar,peach not,conditioner bar,No match >= threshold
PRD63aadaa2,KinKind Fragrance Free Conditioner Bar for Sensitive Skin,KinKind Fragrance,Conditioner Bar,,,8.45,GBP,kinkind,kinkind fragrance free conditioner bar for sensitive skin,kinkind fragrance,conditioner bar,No match >= threshold
PRDc9b3c65a,Anihana Conditioner Bar Lavender & Lemon,Anihana Conditioner,Conditioner Bar,60.0,g,6.0,GBP,healthpost.co.nz,anihana conditioner bar lavender lemon,anihana conditioner,conditioner bar,No match >= threshold
PRD904f279b,Vancouver Conditioner Bar,Vancouver Conditioner,Conditioner Bar,,,12.0,GBP,local boom gift shop,vancouver conditioner bar,vancouver conditioner,conditioner bar,No match >= threshold
PRDca24878e,Citrus Conditioner Bar,Citrus Conditioner,Conditioner Bar,,,4.95,GBP,homefront interiors,citrus conditioner bar,citrus conditioner,conditioner bar,No match >= threshold
PRD5315495b,Foamie Conditioner Bar Aloe You Vera Much,Foamie Conditioner,Conditioner Bar,,,5.45,GBP,edward leonard conroy,foamie conditioner bar aloe you vera much,foamie conditioner,conditioner bar,No match >= threshold
PRDbe97e872,Foamie Conditioner Bar Hibiskiss,Foamie Conditioner,Conditioner Bar,45.0,g,7.0,GBP,cosmetify,foamie conditioner bar hibiskiss,foamie conditioner,conditioner bar,No match >= threshold
PRDc737a2ba,Rosemary & Lime Solid Conditioner Bar,Rosemary,Conditioner Bar,,,8.0,GBP,the pampered blue bee,rosemary lime solid conditioner bar,rosemary,conditioner bar,No match >= threshold
PRD80580dd9,"Perfect Condition Conditioner Bar | Fresh, Soothing, Uplifting Hair, Sensitive Skin, Vegan | Everyday Use | The Yorkshire Soap Co.",Perfect Condition,Conditioner Bar,,,5.95,GBP,the yorkshire soap company,perfect condition conditioner bar fresh soothing uplifting hair sensitive skin vegan everyday use the yorkshire soap co ,perfect condition,conditioner bar,No match >= threshold
PRD020c1533,Sunny Silk Conditioner Bar,Sunny Silk,Conditioner Bar,,,19.3,GBP,green room body co.,sunny silk conditioner bar,sunny silk,conditioner bar,No match >= threshold
PRDb4f16773,Coconut Repair Conditioner Bar/Mask for Dry Damaged Hair,Coconut Repair,Conditioner Bar,,,7.99,GBP,the hair lounge,coconut repair conditioner bar mask for dry damaged hair,coconut repair,conditioner bar,No match >= threshold
PRD58ebb55e,All Natural Conditioner Bar,All Natural,Conditioner Bar,,,7.95,GBP,not on the high street,all natural conditioner bar,all natural,conditioner bar,No match >= threshold
PRDce3bdf79,Notice Hair Co. Detoxifier Conditioner Bar,Notice Hair,Conditioner Bar,,,9.85,GBP,cheeks ahoy,notice hair co detoxifier conditioner bar,notice hair,conditioner bar,No match >= threshold
PRD20a91ac1,Notice Hair Co. Stimulator Conditioner Bar,Notice Hair,Conditioner Bar,,,9.85,GBP,cheeks ahoy,notice hair co stimulator conditioner bar,notice hair,conditioner bar,No match >= threshold
PRD8d1d82b4,Sulfate-Free Solid Hair Conditioner Bar,Sulfate-Free Solid,Conditioner Bar,,,7.64,GBP,etsy,sulfate free solid hair conditioner bar,sulfate free solid,conditioner bar,No match >= threshold
PRD821f25b0,Shine Boost Conditioner Bar grüum Enhances Colour,Shine Boost,Conditioner Bar,,,10.0,GBP,amazon.co.uk - amazon.co.uk-seller,shine boost conditioner bar gr um enhances colour,shine boost,conditioner bar,No match >= threshold
PRDa4a3fd02,Lime & Bergamot Eco-Friendly Conditioner Bar,Lime,Conditioner Bar,,,9.5,GBP,bean and bee,lime bergamot eco friendly conditioner bar,lime,conditioner bar,No match >= threshold
PRDcb7727bd,Conditioner Bar with Tea Tree and Rosemary,Conditioner Bar,Conditioner Bar,,,8.0,GBP,change skincare uk,conditioner bar with tea tree and rosemary,conditioner bar,conditioner bar,No match >= threshold
PRDb030f508,Conditioner Bar - Lavender & Amyris,Conditioner Bar,Conditioner Bar,,,10.0,GBP,havens treasures,conditioner bar lavender amyris,conditioner bar,conditioner bar,No match >= threshold
PRD8cdfbccc,Conditioner Bar - Patchouli & Rose Geranium,Conditioner Bar,Conditioner Bar,,,10.0,GBP,havens treasures,conditioner bar patchouli rose geranium,conditioner bar,conditioner bar,No match >= threshold
PRD272cfb82,Lemon Solid Conditioner Bar,Lemon Solid,Conditioner Bar,,,8.0,GBP,the pampered blue bee,lemon solid conditioner bar,lemon solid,conditioner bar,No match >= threshold
PRDa1005f77,Lemon Solid Conditioner - Hair & Bee Solid Conditioner Bar Conditioner bar in tin,Lemon Solid,Conditioner Bar,,,6.99,GBP,bee haven bodycare & gifts,lemon solid conditioner hair bee solid conditioner bar conditioner bar in tin,lemon solid,conditioner bar,No match >= threshold
PRD06c6bc74,Unpacked Living Conditioner Bar,Unpacked Living,Conditioner Bar,,,25.0,GBP,cerqular,unpacked living conditioner bar,unpacked living,conditioner bar,No match >= threshold
PRD0c036842,Solid Pink Grapefruit Conditioner Bars,Solid Pink,Conditioner Bar,,,9.99,GBP,wild venus,solid pink grapefruit conditioner bars,solid pink,conditioner bar,No match >= threshold
PRDd804dba8,Ecostore Nourishing Conditioner Bar,Ecostore Nourishing,Conditioner Bar,,,9.81,GBP,nourished life,ecostore nourishing conditioner bar,ecostore nourishing,conditioner bar,No match >= threshold
PRD1f1b0352,"Coconut Conditioner Bar - Rich Nourishing & Volumizing - Hair Moisturizing & Strengthening Solid Soap Bar, Plastic-Free, Silicone & Sulfate Free",Coconut Conditioner,Conditioner Bar,,,18.55,GBP,snapklik.com,coconut conditioner bar rich nourishing volumizing hair moisturizing strengthening solid soap bar plastic free silicone sulfate free,coconut conditioner,conditioner bar,No match >= threshold
PRDa43053ee,Bain & Savon Natural Conditioner Bar,Bain,Conditioner Bar,,,9.0,GBP,peace with the wild,bain savon natural conditioner bar,bain,conditioner bar,No match >= threshold
PRDbb255664,Bain & Savon Natural Conditioner Bar Brittle Heat Damaged Hair,Bain,Conditioner Bar,105.0,g,9.0,GBP,peace with the wild,bain savon natural conditioner bar brittle heat damaged hair,bain,conditioner bar,No match >= threshold
PRD803cdfbe,Eleven Gentle Hydrate Conditioner Bar,Eleven Gentle,Conditioner Bar,,,10.95,GBP,ebay - salonprofessionalproducts,eleven gentle hydrate conditioner bar,eleven gentle,conditioner bar,No match >= threshold
PRD2fc6794e,Herb and Shine Conditioner Bar,Herb,Conditioner Bar,,,7.0,GBP,naturally soapy,herb and shine conditioner bar,herb,conditioner bar,No match >= threshold
PRD24ed4829,Lathered 2-in-1 Solid Shampoo & Conditioner Bar,Lathered,Conditioner Bar,,,8.0,GBP,north devon soap,lathered 2 in 1 solid shampoo conditioner bar,lathered,conditioner bar,No match >= threshold
PRDaaa984c3,Solid Hair Conditioner Bar,Solid Hair,Conditioner Bar,,,5.65,GBP,the glow company,solid hair conditioner bar,solid hair,conditioner bar,No match >= threshold
PRDcae4678e,Sweet Orange Conditioner Bar,Sweet Orange,Conditioner Bar,,,7.5,GBP,washla,sweet orange conditioner bar,sweet orange,conditioner bar,No match >= threshold
PRD1f6b8f39,KIND2 The Restoring One Solid Conditioner Bar,KIND2 The,Conditioner Bar,,,15.95,GBP,kind2,kind2 the restoring one solid conditioner bar,kind2 the,conditioner bar,No match >= threshold
PRD6496ac44,Bath Bubble & Beyond Blonde Ambition Conditioner Bar,Bath Bubble,Conditioner Bar,,,6.59,GBP,amazon.co.uk - amazon.co.uk-seller,bath bubble beyond blonde ambition conditioner bar,bath bubble,conditioner bar,No match >= threshold
PRDb85540e1,Hydrating Mandarin & Grapefruit Conditioner Bar,Hydrating Mandarin,Conditioner Bar,,,9.0,GBP,arcade skincare,hydrating mandarin grapefruit conditioner bar,hydrating mandarin,conditioner bar,No match >= threshold
PRD129ca15b,Patchouli Rose Conditioner Bar,Patchouli Rose,Conditioner Bar,,,9.0,GBP,aprana,patchouli rose conditioner bar,patchouli rose,conditioner bar,No match >= threshold
PRD95fc45be,Natural Eucalyptus Conditioner Bar,Natural Eucalyptus,Conditioner Bar,,,7.5,GBP,washla,natural eucalyptus conditioner bar,natural eucalyptus,conditioner bar,No match >= threshold
PRD1d59dd8c,Biovène Moisture Volume Solid Conditioner Bar,Biovène Moisture,Conditioner Bar,,,3.79,GBP,justmylook,biov ne moisture volume solid conditioner bar,biov ne moisture,conditioner bar,No match >= threshold
PRD03dcabb3,Nourishing Conditioner Bar,Nourishing Conditioner,Conditioner Bar,,,7.0,GBP,marigold charms,nourishing conditioner bar,nourishing conditioner,conditioner bar,No match >= threshold
PRDd8cac166,Superfly Soap Hair Conditioner Bar,Superfly Soap,Conditioner Bar,,,8.3,GBP,amazon.co.uk - amazon.co.uk-seller,superfly soap hair conditioner bar,superfly soap,conditioner bar,No match >= threshold
PRD22ae5503,Superfly Soap Solid Hair Conditioner Bar,Superfly Soap,Conditioner Bar,,,8.3,GBP,amazon.co.uk - amazon.co.uk-seller,superfly soap solid hair conditioner bar,superfly soap,conditioner bar,No match >= threshold
PRD95ee5212,Thenaturalspa Conditioner Sampler Set,Thenaturalspa Conditioner,Conditioner Bar,,,10.99,GBP,amazon.co.uk - amazon.co.uk-seller,thenaturalspa conditioner sampler set,thenaturalspa conditioner,conditioner bar,No match >= threshold
PRDde06dc8b,Battle Green Natural Conditioner Bars (),Battle Green,Conditioner Bar,55.0,g,9.1,GBP,battle green,battle green natural conditioner bars ,battle green,conditioner bar,No match >= threshold
PRDd94c09cf,Aussie Koality Moisture Vegan Solid Conditioner Bar,Aussie Koality,Conditioner Bar,,,2.49,GBP,direct cosmetics,aussie koality moisture vegan solid conditioner bar,aussie koality,conditioner bar,No match >= threshold
PRD7bcc6426,KinKind Nourish Me! Conditioner Bar,KinKind Nourish,Conditioner Bar,,,7.5,GBP,amazon.co.uk - amazon.co.uk-seller,kinkind nourish me conditioner bar,kinkind nourish,conditioner bar,No match >= threshold
PRD92b7d8e6,FRUU Cosmetics Phyto- Keratin Conditioner Bar,FRUU Cosmetics,Conditioner Bar,,,9.99,GBP,boots.com,fruu cosmetics phyto keratin conditioner bar,fruu cosmetics,conditioner bar,No match >= threshold
PRD355e6f0a,Nope. Into The Deep Conditioner Bar,Nope. Into,Conditioner Bar,,,13.5,GBP,superdrug.com,nope into the deep conditioner bar,nope into,conditioner bar,No match >= threshold
PRD93c8da45,Yves Rocher Solid Shampoo & Conditioner Bar,Yves Rocher,Conditioner Bar,,,33.04,GBP,ebay - beauty-hub,yves rocher solid shampoo conditioner bar,yves rocher,conditioner bar,No match >= threshold
PRD9ee620bb,Raw Roots Conditioner Bar,Raw Roots,Conditioner Bar,,,17.14,GBP,mountain dreads,raw roots conditioner bar,raw roots,conditioner bar,No match >= threshold
PRDa54dce4c,"Castor Oil Hair Bar - Nourishing and Soothing Natural Deep Conditioner for All Hair Types - Moisturizing and Cleansing Bar, Vegan, Smooth and",Castor Oil,Conditioner Bar,,,4.59,GBP,amazon.co.uk - amazon.co.uk-seller,castor oil hair bar nourishing and soothing natural deep conditioner for all hair types moisturizing and cleansing bar vegan smooth and,castor oil,conditioner bar,No match >= threshold
