product_id,product_name,brand_id,category_id,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD704651ef,Weleda Pore Refining Serum Drops,BRD37953b67,CAT722a51fb,,,12.95,GBP,cult beauty,weleda pore refining serum drops,brd37953b67,cat722a51fb,No match >= threshold
PRD704651ef,Weleda Pore Refining Serum Drops,BRD37953b67,CAT722a51fb,,,12.95,GBP,cult beauty,weleda pore refining serum drops,brd37953b67,cat722a51fb,No match >= threshold
PRDb0e50a93,SkinCeuticals P-TIOX Serum,BRD9aeb469d,CAT722a51fb,30.0,ml,119.0,GBP,skinstation,skinceuticals p tiox serum,brd9aeb469d,cat722a51fb,No match >= threshold
PRD3ecd59f4,"Liquid Bo-tox Serum, Boto-xLiquid Solution - Liquid Wrinkle Reduction,Boto-x Liquids Solution Serum, Anti Aging Facial Serum, Reduce Fine",,CAT722a51fb,2.0,pcs,7.99,GBP,amazon.co.uk - amazon.co.uk-seller,liquid bo tox serum boto xliquid solution liquid wrinkle reduction boto x liquids solution serum anti aging facial serum reduce fine,none,cat722a51fb,No match >= threshold
PRD78143283,M.A.C Hyper Real Serumizer,BRD0c9c2c35,CAT722a51fb,,,80.0,GBP,sephora uk,m a c hyper real serumizer,brd0c9c2c35,cat722a51fb,No match >= threshold
PRDdd673da2,Glow Hub Purify & Brighten Super Serum,BRD0f600725,CAT722a51fb,,,12.99,GBP,superdrug.com,glow hub purify brighten super serum,brd0f600725,cat722a51fb,No match >= threshold
PRD21431f29,EQQUALBERRY Bakuchiol Plumping Serum,BRD73a28b8c,CAT722a51fb,,,28.63,GBP,k beauty world,eqqualberry bakuchiol plumping serum,brd73a28b8c,cat722a51fb,No match >= threshold
PRDe0a6d85b,Pomp & Co Face Serum,BRD9209f0dd,CAT722a51fb,30.0,ml,12.95,GBP,cosmetify,pomp co face serum,brd9209f0dd,cat722a51fb,No match >= threshold
PRDf0e016fd,Mallows Beauty Hyaluronic Acid Serum,BRD164fede5,CAT722a51fb,,,7.67,GBP,justmylook,mallows beauty hyaluronic acid serum,brd164fede5,cat722a51fb,No match >= threshold
PRD3804ebf4,Mauli Supreme Skin Face Serum,BRDa844adfc,CAT722a51fb,,,9.29,GBP,boop beauty,mauli supreme skin face serum,brda844adfc,cat722a51fb,No match >= threshold
PRD45e31827,Charlotte Tilbury Dark Spot Correcting Radiance Recovery Serum,BRD7e67dd22,CAT722a51fb,,,56.0,GBP,cult beauty,charlotte tilbury dark spot correcting radiance recovery serum,brd7e67dd22,cat722a51fb,No match >= threshold
PRDb976da70,Plant Therapy Facial Serum Trio Set,BRD59d167a6,CAT722a51fb,,,28.88,GBP,plant therapy,plant therapy facial serum trio set,brd59d167a6,cat722a51fb,No match >= threshold
PRD80a784d8,Alkemilla Eco Bio Cosmetic Balancing Concentrated Face Serum,BRDc09a8c88,CAT722a51fb,,,22.0,GBP,ecco-verde.co.uk,alkemilla eco bio cosmetic balancing concentrated face serum,brdc09a8c88,cat722a51fb,No match >= threshold
PRDf10e9230,Facegym Hydro-bound Hydrating Hyaluronic Acid + Niacinamide Serum,BRD57ed25b8,CAT722a51fb,,,35.0,GBP,facegym,facegym hydro bound hydrating hyaluronic acid niacinamide serum,brd57ed25b8,cat722a51fb,No match >= threshold
PRDf721c3f4,Nourishing Organic Facial Serum,BRD3acb3119,CAT722a51fb,,,69.0,GBP,terre verdi,nourishing organic facial serum,brd3acb3119,cat722a51fb,No match >= threshold
PRDd88c1e65,Dot & Key Blueberry Hydrate Face Serum,BRDaf6c6cf7,CAT722a51fb,,,15.99,GBP,amazon.co.uk - amazon.co.uk-seller,dot key blueberry hydrate face serum,brdaf6c6cf7,cat722a51fb,No match >= threshold
PRD67a674e3,The Body Shop Bi-Phase Serum,BRD255ab7ee,CAT722a51fb,,,32.0,GBP,amazon.co.uk - amazon.co.uk-seller,the body shop bi phase serum,brd255ab7ee,cat722a51fb,No match >= threshold
PRDc1b4a1ac,Horace Anti-Wrinkle Serum,BRDf89b0d0e,CAT722a51fb,,,24.0,GBP,amazon.co.uk - amazon.co.uk-seller,horace anti wrinkle serum,brdf89b0d0e,cat722a51fb,No match >= threshold
PRD47d7c690,"Finones Skin Vitamin Serum, Finones Full Face and Body Serum, 5 in 1 Anti Wrinkle Firming Serum, Nourishing and Hydrating, Reduce Fine Lines ()",BRD01841d3f,CAT722a51fb,3.0,pcs,15.98,GBP,amazon.co.uk - amazon.co.uk-seller,finones skin vitamin serum finones full face and body serum 5 in 1 anti wrinkle firming serum nourishing and hydrating reduce fine lines ,brd01841d3f,cat722a51fb,No match >= threshold
PRD06b7fc6c,Amphora Aromatics Cedarwood & Black Seed Face Serum,BRD90005e4e,CAT722a51fb,,,12.0,GBP,the garden apothecary,amphora aromatics cedarwood black seed face serum,brd90005e4e,cat722a51fb,No match >= threshold
PRDcf706ed8,Emma Lewisham Skin Reset Face Serum Refill,BRD1a446afe,CAT722a51fb,30.0,ml,75.0,GBP,space nk,emma lewisham skin reset face serum refill,brd1a446afe,cat722a51fb,No match >= threshold
PRDb9a2d8b5,La Rosée Plumping Face Serum,BRDc6dc435f,CAT722a51fb,30.0,ml,18.3,GBP,cocooncenter.co.uk,la ros e plumping face serum,brdc6dc435f,cat722a51fb,No match >= threshold
PRD9c227c08,Multi-Peptides 10% Face Serum,BRD3275a7ee,CAT722a51fb,,,12.99,GBP,coast,multi peptides 10 face serum,brd3275a7ee,cat722a51fb,No match >= threshold
PRDc259f66b,BEAUTYPRO Hydrating Daily Serum,BRD1cca7fbd,CAT722a51fb,,,10.0,GBP,sephora uk,beautypro hydrating daily serum,brd1cca7fbd,cat722a51fb,No match >= threshold
PRDbd9c650c,APLB Ferulic Acid Ampoule Serum,BRD3927b75a,CAT722a51fb,,,6.4,GBP,skinsider,aplb ferulic acid ampoule serum,brd3927b75a,cat722a51fb,No match >= threshold
PRD5385a66d,"Noni Ampoule Serum, Noni Face Serum for Women, Firming and Soothing Noni Serum, Noni Fruit Extract Facial Serum, Hydrating Serum, Brightening Serum",BRD66142668,CAT722a51fb,,,6.99,GBP,amazon.co.uk - amazon.co.uk-seller,noni ampoule serum noni face serum for women firming and soothing noni serum noni fruit extract facial serum hydrating serum brightening serum,brd66142668,cat722a51fb,No match >= threshold
PRD2011a259,Medik8 Crystal Retinal 1 Serum,BRDd2aeb642,CAT722a51fb,,,45.0,GBP,cult beauty,medik8 crystal retinal 1 serum,brdd2aeb642,cat722a51fb,No match >= threshold
PRD44604193,"Noni Ampoule Serum, Noni Face Serum for Women, Firming Soothing and Moisturizing Ser-um, Noni Fruit Extract Facial Ser-um, Moisturizing &",,CAT722a51fb,2.0,pcs,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,noni ampoule serum noni face serum for women firming soothing and moisturizing ser um noni fruit extract facial ser um moisturizing ,none,cat722a51fb,No match >= threshold
PRDf67e5dce,Mancave Hyaluronic Face Serum,BRD541605d5,CAT722a51fb,50.0,ml,12.5,GBP,holland & barrett,mancave hyaluronic face serum,brd541605d5,cat722a51fb,No match >= threshold
PRDf67e5dce,Mancave Hyaluronic Face Serum,BRD541605d5,CAT722a51fb,50.0,ml,12.5,GBP,holland & barrett,mancave hyaluronic face serum,brd541605d5,cat722a51fb,No match >= threshold
PRD313ed1a5,Neal's Yard Remedies Frankincense Facial Serum,BRD78d7a07c,CAT722a51fb,,,49.0,GBP,neal's yard remedies,neal s yard remedies frankincense facial serum,brd78d7a07c,cat722a51fb,No match >= threshold
PRDce541c92,Rewards of Patience Facial Serum Concentrate,BRD0d1c608c,CAT722a51fb,,,92.0,GBP,pelegrims,rewards of patience facial serum concentrate,brd0d1c608c,cat722a51fb,No match >= threshold
PRD6467f9bb,Organic & Natural Facial Serum - Kutis Skincare Restorative (Without Glass Pipette),BRD7b291551,CAT722a51fb,30.0,ml,21.99,GBP,the friendly turtle company,organic natural facial serum kutis skincare restorative without glass pipette ,brd7b291551,cat722a51fb,No match >= threshold
PRD39d5ef2c,The Body Shop Edelweiss Daily Serum Concentrate,BRD255ab7ee,CAT722a51fb,,,30.0,GBP,amazon.co.uk - amazon.co.uk-seller,the body shop edelweiss daily serum concentrate,brd255ab7ee,cat722a51fb,No match >= threshold
PRD24281cac,Organic Balance Facial Serum,BRD28e79f2f,CAT722a51fb,,,14.81,GBP,kuumba made,organic balance facial serum,brd28e79f2f,cat722a51fb,No match >= threshold
PRDf9e87355,Ancient Wisdom Facial Serum,BRD04af006a,CAT722a51fb,,,6.95,GBP,ebay - cleo-health-beauty-wellbeing,ancient wisdom facial serum,brd04af006a,cat722a51fb,No match >= threshold
PRD80a1a296,Some by Mi Beta Panthenol Repair Serum,BRD695c6ae4,CAT722a51fb,,,22.0,GBP,skin cupid,some by mi beta panthenol repair serum,brd695c6ae4,cat722a51fb,No match >= threshold
PRDa910a322,Arencia Red Smoothie Serum,BRD9e8375a4,CAT722a51fb,,,11.7,GBP,care to beauty,arencia red smoothie serum,brd9e8375a4,cat722a51fb,No match >= threshold
PRD6accb88f,MIXA Hyalurogel Super sérum facial serum for sensitive skin,BRD330d0dad,CAT722a51fb,,,10.0,GBP,notino.co.uk,mixa hyalurogel super s rum facial serum for sensitive skin,brd330d0dad,cat722a51fb,No match >= threshold
PRD2c3c0b16,Peter Thomas Roth Retinol Fusion PM Night Serum,BRDda86f2bf,CAT722a51fb,,,67.0,GBP,holland & barrett,peter thomas roth retinol fusion pm night serum,brdda86f2bf,cat722a51fb,No match >= threshold
PRD0dd83dae,Organic Renew Facial Serum,BRDc6f0508c,CAT722a51fb,,,14.81,GBP,kuumba made,organic renew facial serum,brdc6f0508c,cat722a51fb,No match >= threshold
PRDf65eeb9e,Lancome Genifique Ultimate Face Serum - Clear,BRDf3507399,CAT722a51fb,,,95.0,GBP,flannels,lancome genifique ultimate face serum clear,brdf3507399,cat722a51fb,No match >= threshold
PRD20eb7485,Skin Deva Matrixyl Synthe 6 Serum + Hyaluronic Acid,BRDa89bb1d0,CAT722a51fb,,,25.5,GBP,amazon.co.uk - amazon.co.uk-seller,skin deva matrixyl synthe 6 serum hyaluronic acid,brda89bb1d0,cat722a51fb,No match >= threshold
PRD6b1769d5,Amphora Aromatics Frankincense & Rose Face Serum,BRD90005e4e,CAT722a51fb,,,15.96,GBP,amazon.co.uk - amazon.co.uk-seller,amphora aromatics frankincense rose face serum,brd90005e4e,cat722a51fb,No match >= threshold
PRD6de96dcc,NeoStrata Restore Bionic Face Serum,BRDc0c2b157,CAT722a51fb,,,111.08,GBP,gosupps beauty,neostrata restore bionic face serum,brdc0c2b157,cat722a51fb,No match >= threshold
PRD25dd17d0,Kakadu Plum Facial Serum,BRD5f6b9ac4,CAT722a51fb,,,15.0,GBP,grüum,kakadu plum facial serum,brd5f6b9ac4,cat722a51fb,No match >= threshold
PRD33632ab1,Kopari Star Bright Discoloration Correcting Serum,BRD52385160,CAT722a51fb,,,49.0,GBP,sephora uk,kopari star bright discoloration correcting serum,brd52385160,cat722a51fb,No match >= threshold
PRD56000cb8,Sublime Peony & White Caviar Illuminating Pearls Serum,BRDdaaa2962,CAT722a51fb,,,52.81,GBP,makeup.uk,sublime peony white caviar illuminating pearls serum,brddaaa2962,cat722a51fb,No match >= threshold
PRD11441291,Boost Lab Retinol Night Renewal Serum,BRD15593ac2,CAT722a51fb,,,14.68,GBP,boost lab,boost lab retinol night renewal serum,brd15593ac2,cat722a51fb,No match >= threshold
PRD766372f7,Recharged 20% Facial Serum,BRD5144dcff,CAT722a51fb,,,14.95,GBP,superdrug.com,recharged 20 facial serum,brd5144dcff,cat722a51fb,No match >= threshold
PRDadeb6dcb,SBC Lotus Flower Facial Serum Duo,BRD6ca3ec5e,CAT722a51fb,,,31.95,GBP,qvc uk,sbc lotus flower facial serum duo,brd6ca3ec5e,cat722a51fb,No match >= threshold
PRDc29ac15c,Frezyderm Face Serum,BRD66cf256f,CAT722a51fb,,,20.72,GBP,pharmeden,frezyderm face serum,brd66cf256f,cat722a51fb,No match >= threshold
PRDf4873185,Jumiso All Day Brightening & Balancing Facial Serum,BRD74bf0021,CAT722a51fb,,,9.31,GBP,justmylook,jumiso all day brightening balancing facial serum,brd74bf0021,cat722a51fb,No match >= threshold
PRD25f276b3,Clarins Precious Le Serum,BRD6b9f78dd,CAT722a51fb,,,299.0,GBP,clarins uk,clarins precious le serum,brd6b9f78dd,cat722a51fb,No match >= threshold
PRD0f8d2f29,Buddha Beauty Skincare Radiance Brightening Facial Serum,BRD19a45210,CAT722a51fb,,,22.0,GBP,buddha beauty skincare,buddha beauty skincare radiance brightening facial serum,brd19a45210,cat722a51fb,No match >= threshold
PRD9589a058,bioten Hyaluronic Gold Replumping Pearl Serum,,CAT722a51fb,30.0,ml,9.18,GBP,care to beauty,bioten hyaluronic gold replumping pearl serum,none,cat722a51fb,No match >= threshold
PRD8ea4ba0c,iS Clinical Super Serum Advance Plus,,CAT722a51fb,,,84.43,GBP,skinmedix,is clinical super serum advance plus,none,cat722a51fb,No match >= threshold
PRD865ee384,Lumene Nordic Sensitive Weightless Serum,BRD21265d22,CAT722a51fb,,,31.5,GBP,m&s,lumene nordic sensitive weightless serum,brd21265d22,cat722a51fb,No match >= threshold
PRDff85511b,Sanctuary Spa Signature Collection Body Butter,BRD81586a90,CAT73647004,,,3.39,GBP,amazon.co.uk,sanctuary spa signature collection body butter,brd81586a90,cat73647004,No match >= threshold
PRDb5600e03,Soap Glory The Righteous Butter Body Butter,BRD7c966323,CAT73647004,300.0,ml,4.0,GBP,boots.com,soap glory the righteous butter body butter,brd7c966323,cat73647004,No match >= threshold
PRDb5600e03,Soap Glory The Righteous Butter Body Butter,BRD7c966323,CAT73647004,300.0,ml,9.99,GBP,boots.com,soap glory the righteous butter body butter,brd7c966323,cat73647004,No match >= threshold
PRD44fdf8e1,The Body Shop Strawberry Body Butter,BRD255ab7ee,CAT73647004,,,1.5,GBP,online pound store,the body shop strawberry body butter,brd255ab7ee,cat73647004,No match >= threshold
PRDf847be93,Lush Super Milk Body Butter,BRD7b854c2a,CAT73647004,,,13.0,GBP,lush,lush super milk body butter,brd7b854c2a,cat73647004,No match >= threshold
PRDff02931a,No7 Beautiful Skin Intensive Body Butter,BRDb2225ed7,CAT73647004,,,14.95,GBP,no7 beauty,no7 beautiful skin intensive body butter,brdb2225ed7,cat73647004,No match >= threshold
PRD34ed12a1,Garnier Body Superfood Repairing Body Butter,BRD162d58fc,CAT73647004,,,4.99,GBP,wilko,garnier body superfood repairing body butter,brd162d58fc,cat73647004,No match >= threshold
PRD16b8ca29,Palmer's Cocoa Butter Formula Body Cream,BRDca76801e,CAT73647004,,,4.3,GBP,tesco,palmer s cocoa butter formula body cream,brdca76801e,cat73647004,No match >= threshold
PRD16b8ca29,Palmer's Cocoa Butter Formula Body Cream,BRDca76801e,CAT73647004,,,4.3,GBP,tesco,palmer s cocoa butter formula body cream,brdca76801e,cat73647004,No match >= threshold
PRD5bf41c66,Dr. Organic Manuka Honey Body Butter,BRDde0ae715,CAT73647004,,,11.99,GBP,holland & barrett,dr organic manuka honey body butter,brdde0ae715,cat73647004,No match >= threshold
PRD5bf41c66,Dr. Organic Manuka Honey Body Butter,BRDde0ae715,CAT73647004,,,11.99,GBP,holland & barrett,dr organic manuka honey body butter,brdde0ae715,cat73647004,No match >= threshold
PRD234aea29,Treaclemoon Rouge Love Story Body Butter,BRD379aecd5,CAT73647004,,,4.99,GBP,boots.com,treaclemoon rouge love story body butter,brd379aecd5,cat73647004,No match >= threshold
PRD234aea29,Treaclemoon Rouge Love Story Body Butter,BRD379aecd5,CAT73647004,,,6.0,GBP,waitrose & partners,treaclemoon rouge love story body butter,brd379aecd5,cat73647004,No match >= threshold
PRD449de997,"Body Cream, Crowned Skin Cologne Body Butter, King Organic Cologned Body Butter-Warm Scent, Intense Moisturization, Natural Ingredients for",BRD1dcf3261,CAT73647004,150.0,ml,8.79,GBP,amazon.co.uk - amazon.co.uk-seller,body cream crowned skin cologne body butter king organic cologned body butter warm scent intense moisturization natural ingredients for,brd1dcf3261,cat73647004,No match >= threshold
PRD86fa9c35,Soap & Glory Smoothie Star Body Buttercream,BRDc740969b,CAT73647004,,,9.99,GBP,boots.com,soap glory smoothie star body buttercream,brdc740969b,cat73647004,No match >= threshold
PRD6440e854,Hawaiian Tropic After Sun Body Butter,BRDd0126484,CAT73647004,,,6.0,GBP,tesco,hawaiian tropic after sun body butter,brdd0126484,cat73647004,No match >= threshold
PRD5a330cc2,Dirty Works The Big Softie Body Butter,BRDe7402b88,CAT73647004,,,5.25,GBP,amazon.co.uk,dirty works the big softie body butter,brde7402b88,cat73647004,No match >= threshold
PRD20d1a75f,Glow Body Glow Body Butter - Vanilla Almond & Salted Caramel,BRD6917a30b,CAT73647004,250.0,ml,2.99,GBP,home bargains,glow body glow body butter vanilla almond salted caramel,brd6917a30b,cat73647004,No match >= threshold
PRD5835ea96,Feather & Down Dreamy Sleep Cloud Body Butter,BRD5000a68e,CAT73647004,,,12.0,GBP,boots.com,feather down dreamy sleep cloud body butter,brd5000a68e,cat73647004,No match >= threshold
PRDc36aa30b,I Love Strawberries and Cream Body Butter,BRDc950d024,CAT73647004,,,2.49,GBP,wilko,i love strawberries and cream body butter,brdc950d024,cat73647004,No match >= threshold
PRDb3c00755,The White Company Seychelles Body Butter,BRD58f340fd,CAT73647004,,,16.0,GBP,lookfantastic,the white company seychelles body butter,brd58f340fd,cat73647004,No match >= threshold
PRD03204178,Debenhams Ruby Oud Natural Oils Melting Pearl Body Butter,BRD6ee73752,CAT73647004,300.0,ml,8.0,GBP,amazon.co.uk,debenhams ruby oud natural oils melting pearl body butter,brd6ee73752,cat73647004,No match >= threshold
PRD23bf73fa,M&S Collection Women's Body Butter Collection,BRDd7fa1ad7,CAT73647004,,,14.0,GBP,m&s,m s collection women s body butter collection,brdd7fa1ad7,cat73647004,No match >= threshold
PRD3b80ff3c,Sol De Janeiro Brazilian Bum Bum Cream,BRDcc92cd4f,CAT73647004,,,15.75,GBP,boots.com,sol de janeiro brazilian bum bum cream,brdcc92cd4f,cat73647004,No match >= threshold
PRD1e2d2b20,Soap & Glory Call of Fruity Body Butter,BRDc740969b,CAT73647004,,,7.62,GBP,parfumdreams.co.uk,soap glory call of fruity body butter,brdc740969b,cat73647004,No match >= threshold
PRD15ab61d2,Q+A Collagen Body Butter,BRD870edef2,CAT73647004,,,10.0,GBP,amazon.co.uk - amazon.co.uk-seller,q a collagen body butter,brd870edef2,cat73647004,No match >= threshold
PRDd183f0c9,Kit & Kin Baby Body Butter,BRD821646c7,CAT73647004,,,11.99,GBP,kit & kin,kit kin baby body butter,brd821646c7,cat73647004,No match >= threshold
PRD699dc9c0,This Works Perfect Legs Body Butter,BRD9c7bffd7,CAT73647004,,,29.0,GBP,boots.com,this works perfect legs body butter,brd9c7bffd7,cat73647004,No match >= threshold
PRD699dc9c0,This Works Perfect Legs Body Butter,BRD9c7bffd7,CAT73647004,,,29.0,GBP,m&s,this works perfect legs body butter,brd9c7bffd7,cat73647004,No match >= threshold
PRD29f1eee1,NEOM Perfect Night's Sleep Magnesium Body Butter,BRDdcd45594,CAT73647004,,,33.15,GBP,boots.com,neom perfect night s sleep magnesium body butter,brddcd45594,cat73647004,No match >= threshold
PRD6b17a8d5,Garnier Body Superfood Repairing Body Butter Cocoa & Ceramide,BRD162d58fc,CAT73647004,,,10.0,GBP,tesco,garnier body superfood repairing body butter cocoa ceramide,brd162d58fc,cat73647004,No match >= threshold
PRD5e6c733f,Glow Golden Vanilla & Warm Sandalwood Body Butter,BRD9745ea85,CAT73647004,250.0,ml,2.99,GBP,home bargains,glow golden vanilla warm sandalwood body butter,brd9745ea85,cat73647004,No match >= threshold
PRDad80f5ee,Soap & Glory Limited Edition Body Butter Cherry Wild,BRDc740969b,CAT73647004,200.0,ml,7.99,GBP,boots.com,soap glory limited edition body butter cherry wild,brdc740969b,cat73647004,No match >= threshold
PRD2819c9c5,"Crowned Skin Body Butter for Men,Crowned Skin Cologne Body Butter, CrownedSkin King Organic Cologned BodyButter-Warm Scent,Natural & Organic",BRD9680c3d4,CAT73647004,,,7.71,GBP,amazon.co.uk - amazon.co.uk-seller,crowned skin body butter for men crowned skin cologne body butter crownedskin king organic cologned bodybutter warm scent natural organic,brd9680c3d4,cat73647004,No match >= threshold
PRD8487deca,The Body Shop British Rose Body Butter,BRD255ab7ee,CAT73647004,,,1.5,GBP,online pound store,the body shop british rose body butter,brd255ab7ee,cat73647004,No match >= threshold
PRD256f16bd,Caudalie Vinotherapist Replenishing Vegan Body Butter,BRDc67ece2e,CAT73647004,,,22.1,GBP,boots.com,caudalie vinotherapist replenishing vegan body butter,brdc67ece2e,cat73647004,No match >= threshold
PRD029404e7,Sunday Rain Mango & Coconut Body Butter,BRD0aadb152,CAT73647004,,,5.99,GBP,superdrug.com,sunday rain mango coconut body butter,brd0aadb152,cat73647004,No match >= threshold
PRD9046cb21,Dr Organic Aloe Vera Body Butter,BRDf78117d6,CAT73647004,,,11.99,GBP,holland & barrett,dr organic aloe vera body butter,brdf78117d6,cat73647004,No match >= threshold
PRD5804a148,Dove Nourishing Body Care Pro Age Body Butter,BRD47bdda66,CAT73647004,,,3.19,GBP,boots.com,dove nourishing body care pro age body butter,brd47bdda66,cat73647004,No match >= threshold
PRD304f4e69,Tropical Glow Whipped Body Butter,BRDbff75196,CAT73647004,,,10.99,GBP,soul and soap,tropical glow whipped body butter,brdbff75196,cat73647004,No match >= threshold
PRD1c068a7d,Emma Hardie Moringa Luxury Body Butter,BRD104ca1b4,CAT73647004,,,17.0,GBP,space nk,emma hardie moringa luxury body butter,brd104ca1b4,cat73647004,No match >= threshold
PRD2b01ece4,Body Butter,BRD73647004,CAT73647004,500.0,g,6.91,GBP,the soap kitchen,body butter,brd73647004,cat73647004,No match >= threshold
PRD9e755525,Mallows Beauty Mango Sorbet Body Butter,BRD164fede5,CAT73647004,,,14.95,GBP,amazon.co.uk - amazon.co.uk-seller,mallows beauty mango sorbet body butter,brd164fede5,cat73647004,No match >= threshold
PRDf3cd3ccf,Kutis Natural Organic Grounding Body Butter,BRD6d0bbeff,CAT73647004,,,8.0,GBP,kutis skincare,kutis natural organic grounding body butter,brd6d0bbeff,cat73647004,No match >= threshold
PRD9aca11f6,Pestle & Mortar Nimbu Body Butter,BRDbf1c947b,CAT73647004,,,24.93,GBP,gorgeous shop,pestle mortar nimbu body butter,brdbf1c947b,cat73647004,No match >= threshold
PRD48c3fcf3,Douvalls Organic Argan Body Butter,BRD4099c72f,CAT73647004,,,11.2,GBP,superdrug.com,douvalls organic argan body butter,brd4099c72f,cat73647004,No match >= threshold
PRDa11d6232,Give Me Body Butter Cream Caramel Vacay Pink,BRD05ca013d,CAT73647004,200.0,ml,12.0,GBP,amazon.co.uk - amazon.co.uk-seller,give me body butter cream caramel vacay pink,brd05ca013d,cat73647004,No match >= threshold
PRD03966d68,Shea Butter African Organic,BRD22d23b78,CAT73647004,,,4.95,GBP,thesoapery,shea butter african organic,brd22d23b78,cat73647004,No match >= threshold
PRDc3660c6c,Bliss Lemon + Sage Body Butter,BRD6544e7d2,CAT73647004,,,15.0,GBP,laura geller,bliss lemon sage body butter,brd6544e7d2,cat73647004,No match >= threshold
PRDa230472a,Body Whip Nourishing Soothing Body Butter,BRD761110ef,CAT73647004,,,16.2,GBP,amazon.co.uk - amazon.co.uk-seller,body whip nourishing soothing body butter,brd761110ef,cat73647004,No match >= threshold
PRD6db441c9,Organic Body Butter Rose Geranium,BRDe151dde0,CAT73647004,,,6.9,GBP,the creamerie,organic body butter rose geranium,brde151dde0,cat73647004,No match >= threshold
PRDc5d375e7,Wideye After Dark Body Butter,BRD0a4bbc52,CAT73647004,,,10.95,GBP,wideye.co.uk,wideye after dark body butter,brd0a4bbc52,cat73647004,No match >= threshold
PRD9315b0f5,Douvalls Body Butter,BRD886843f0,CAT73647004,,,14.99,GBP,tjc,douvalls body butter,brd886843f0,cat73647004,No match >= threshold
PRD9315b0f5,Douvalls Body Butter,BRD886843f0,CAT73647004,,,14.99,GBP,tjc,douvalls body butter,brd886843f0,cat73647004,No match >= threshold
PRD9315b0f5,Douvalls Body Butter,BRD886843f0,CAT73647004,,,11.2,GBP,superdrug.com,douvalls body butter,brd886843f0,cat73647004,No match >= threshold
PRD3eddfcbf,Grace Cole Nectarine Blossom & Grapefruit Body Butter,BRD79cff24a,CAT73647004,,,10.0,GBP,grace cole,grace cole nectarine blossom grapefruit body butter,brd79cff24a,cat73647004,No match >= threshold
PRD8e2c4ec7,SBC Skincare Hydra-Collagen Body Butter,BRD0817808c,CAT73647004,,,16.02,GBP,amazon.co.uk,sbc skincare hydra collagen body butter,brd0817808c,cat73647004,No match >= threshold
PRD8e2c4ec7,SBC Skincare Hydra-Collagen Body Butter,BRD0817808c,CAT73647004,,,16.02,GBP,amazon.co.uk,sbc skincare hydra collagen body butter,brd0817808c,cat73647004,No match >= threshold
PRD3ddd785c,Tarte Whipped Body Butter Cake Butter,BRD23ba8a49,CAT73647004,,,14.0,GBP,tarte cosmetics,tarte whipped body butter cake butter,brd23ba8a49,cat73647004,No match >= threshold
PRD21b7d682,Kopari Ultra Restore Body Butter,BRD078349c1,CAT73647004,,,39.25,GBP,sephora uk,kopari ultra restore body butter,brd078349c1,cat73647004,No match >= threshold
PRD197405ae,Barry M Body Butter Marshmallow,BRD8c881d43,CAT73647004,250.0,g,9.99,GBP,barry m,barry m body butter marshmallow,brd8c881d43,cat73647004,No match >= threshold
PRD8af05d62,Hydrating body butter,BRD0d937e49,CAT73647004,,,16.0,GBP,harvest skincare,hydrating body butter,brd0d937e49,cat73647004,No match >= threshold
PRDe18e7c96,Awesome Botanical Restore Body Butter,BRD07f9ff95,CAT73647004,,,12.5,GBP,awesome botanical,awesome botanical restore body butter,brd07f9ff95,cat73647004,No match >= threshold
PRDcb2ff025,Skyn Bakery Daydream Vegan Body Butter,BRD2963a3cb,CAT73647004,,,12.99,GBP,skyn bakery,skyn bakery daydream vegan body butter,brd2963a3cb,cat73647004,No match >= threshold
PRD3b56797e,Lush Braziliant Body Butter,BRDe08294d2,CAT73647004,,,22.0,GBP,lush,lush braziliant body butter,brde08294d2,cat73647004,No match >= threshold
PRD2175b7ba,Clinique Deep Comfort Body Butter,BRDc246fead,CAT73647004,,,18.9,GBP,active care store uk,clinique deep comfort body butter,brdc246fead,cat73647004,No match >= threshold
PRD37a77fed,Body Butter Salted Caramel,BRD73647004,CAT73647004,,,14.95,GBP,the b collection,body butter salted caramel,brd73647004,cat73647004,No match >= threshold
PRDf4b29550,Lush Honey I Washed The Kids Body Butter,BRD784c4284,CAT73647004,,,11.0,GBP,lush,lush honey i washed the kids body butter,brd784c4284,cat73647004,No match >= threshold
PRD507d5760,Ziaja Goat Milk Body Butter,BRD612f803b,CAT73647004,,,6.99,GBP,ziaja online,ziaja goat milk body butter,brd612f803b,cat73647004,No match >= threshold
PRDbb0d85fd,Arganicare Sweet Almond & Tiare Flower Body Butter,BRD4fde0e2c,CAT73647004,,,7.13,GBP,beauty coiffure,arganicare sweet almond tiare flower body butter,brd4fde0e2c,cat73647004,No match >= threshold
PRD174bd997,Tanzfinity Bed Time Mood Luxury Body Butter,BRD53363135,CAT73647004,,,8.99,GBP,tanzfinity,tanzfinity bed time mood luxury body butter,brd53363135,cat73647004,No match >= threshold
PRDace0d221,Cotswold Lavender Body Butter,BRDf859061c,CAT73647004,,,19.99,GBP,cotswold trading,cotswold lavender body butter,brdf859061c,cat73647004,No match >= threshold
PRDf4d2fb86,Natural Body Butter Nourishing Hydrating & Fast Absorbing,BRD5b4f9ae8,CAT73647004,,,14.0,GBP,active silver,natural body butter nourishing hydrating fast absorbing,brd5b4f9ae8,cat73647004,No match >= threshold
